gate_score,accepted,hispanic,black,english_learner,special_ed,frpl,male,college,earnings
87.31,0,1,0,1,1,1,1,1,70636.06799
87.31,0,0,0,0,0,0,1,0,116048.8954
87.31,0,0,0,0,0,0,1,1,54178.56546
87.31,0,1,0,1,0,0,0,1,64473.32437
87.31,0,0,0,1,0,0,1,0,64987.15767
87.31,0,0,0,0,0,1,0,1,84189.46697
87.3,0,0,0,1,0,1,0,0,106383.1441
87.3,0,0,0,0,0,1,0,1,95552.16441
87.3,0,0,0,1,0,0,1,1,49148.31313
87.3,0,0,0,0,0,0,0,1,67870.82157
87.3,0,0,0,0,0,0,0,1,94653.58249
87.3,0,0,0,1,0,0,1,0,117853.6872
87.3,0,0,0,0,0,0,0,0,108117.825
87.3,0,0,0,0,0,0,0,1,81412.39715
87.3,0,0,0,0,0,0,0,1,73963.5499
87.3,0,0,0,0,0,0,1,0,63731.82813
87.3,0,0,0,1,0,0,1,0,93646.15978
87.3,0,0,0,1,0,0,0,0,74068.80157
87.29,0,0,0,0,0,1,1,0,145320.2943
87.29,0,0,0,0,0,0,0,0,80179.74105
87.29,0,0,0,0,0,0,1,0,102299.8699
87.29,0,0,0,0,0,1,1,1,93552.82639
87.29,0,0,0,0,0,0,1,0,88604.47517
87.29,0,0,0,0,0,0,1,0,98845.35043
87.29,0,0,0,0,0,0,0,1,103516.0071
87.29,0,1,0,1,0,0,1,0,88786.15404
87.29,0,0,0,0,0,0,0,0,65418.69157
87.29,0,1,0,0,0,0,1,1,83757.20099
87.29,0,0,0,0,0,1,1,1,81000.89049
87.29,0,0,0,0,0,0,1,1,59486.39248
87.29,0,0,1,0,0,0,0,1,46599.9765
87.29,0,0,0,0,0,1,1,0,52313.7022
87.29,0,0,0,0,1,0,1,0,103136.715
87.29,0,0,0,0,0,1,1,0,86939.07424
87.27,0,1,0,0,0,1,0,1,85730.19346
87.27,0,1,0,1,0,1,0,1,80652.92088
87.27,0,0,0,0,0,0,1,1,86432.3571
87.27,0,0,0,1,0,1,1,0,70204.20218
87.27,0,0,0,0,0,0,1,1,50975.58884
87.27,0,0,0,0,1,0,0,1,96399.16947
87.27,0,0,0,0,0,1,0,0,85785.27855
87.27,0,0,0,0,0,1,0,0,64448.90881
87.25,0,0,1,0,0,1,0,1,83239.13578
87.25,0,0,0,0,0,1,0,1,121501.8145
87.25,0,0,0,1,0,0,1,0,103549.6167
87.25,0,0,0,0,0,1,1,1,82573.60517
87.24,0,0,0,0,0,0,0,1,64299.61401
87.24,0,0,0,0,0,1,1,0,60124.38727
87.24,0,0,0,0,0,1,1,0,76573.56935
87.24,0,0,0,0,0,1,0,0,107892.2902
87.21,0,0,0,0,0,1,0,0,113877.8105
87.21,0,0,0,0,0,0,1,0,98422.58194
87.21,0,0,0,0,0,0,1,1,78812.84678
87.21,0,0,0,0,0,1,0,1,66051.90894
87.21,0,0,0,0,0,0,1,0,71276.52447
87.21,0,0,0,0,0,1,0,0,64364.34987
87.21,0,0,0,1,1,1,0,0,92943.70846
87.21,0,0,0,0,0,1,0,1,92441.38459
87.21,0,0,0,0,0,0,0,0,66783.82354
87.21,0,0,0,1,0,1,0,1,81727.47773
87.21,0,0,0,1,0,0,0,1,83516.47924
87.21,0,0,0,0,0,1,0,1,118021.4003
87.21,0,0,0,0,0,0,0,0,98890.78836
87.21,0,0,0,0,1,0,1,1,99719.48623
87.21,0,0,0,1,0,0,0,0,74114.42677
87.21,0,0,0,1,0,0,0,1,58212.13462
87.21,0,0,0,0,0,1,1,1,91142.49885
87.21,0,0,1,1,0,0,1,1,80922.52388
87.21,0,0,0,0,0,0,0,0,47814.87638
87.21,0,0,0,1,0,0,1,1,104237.7399
87.21,0,0,0,0,0,0,0,0,82344.61446
87.21,0,0,0,0,0,0,1,1,96907.22722
87.21,0,0,0,0,0,0,1,1,41918.52769
87.21,0,0,0,1,0,1,0,0,65988.93188
87.21,0,0,0,1,0,0,1,1,104998.2466
87.21,0,0,0,0,0,0,1,0,59328.47418
87.21,0,0,1,0,0,1,1,0,132841.9159
87.21,0,0,0,0,0,1,1,1,97600.9534
87.21,0,0,0,0,0,0,1,0,83690.64393
87.21,0,0,1,0,0,0,0,1,74218.36498
87.21,0,0,0,1,0,1,1,1,53479.05219
87.21,0,0,0,1,0,1,1,0,86483.12686
87.21,0,0,0,0,0,0,0,1,90781.15365
87.21,0,0,0,0,0,0,0,1,42174.41996
87.21,0,0,0,0,0,0,0,1,45351.87436
87.21,0,0,0,0,0,0,0,1,117186.3742
87.18,0,0,0,0,0,0,0,0,71973.52257
87.18,0,0,0,0,0,1,0,1,69479.30516
87.18,0,0,0,0,0,1,1,0,113341.3387
87.18,0,0,0,0,0,0,1,1,65763.40039
87.15,0,0,0,0,1,1,0,1,75177.24222
87.15,0,0,0,0,0,1,0,0,74442.70929
87.15,0,0,0,0,0,1,0,0,89964.73541
87.15,0,0,0,1,1,0,1,1,84626.98779
87.13,0,0,0,0,0,1,1,1,62692.03239
87.13,0,0,0,0,0,0,0,0,55352.06509
87.13,0,0,0,1,1,0,1,0,82300.08453
87.13,0,0,0,1,0,1,1,1,122954.7597
87.12,0,1,0,1,0,0,0,1,81007.81821
87.12,0,0,0,0,0,0,0,1,63981.35907
87.12,0,0,0,0,0,1,1,1,64993.57923
87.12,0,0,0,0,0,1,1,1,92053.9951
87.12,0,0,0,0,0,1,1,1,68768.00367
87.12,0,0,0,1,0,1,0,0,104444.7182
87.12,0,0,0,0,0,1,0,0,73479.61764
87.12,0,0,0,0,0,0,0,0,136629.621
87.12,0,0,0,0,1,0,1,1,84899.07001
87.12,0,0,0,0,0,1,1,1,54061.77115
87.12,0,0,0,0,0,1,1,1,86059.00215
87.12,0,0,0,0,0,1,1,0,95207.10411
87.12,0,0,0,0,0,1,0,0,79612.89529
87.12,0,0,0,0,0,0,0,1,62523.58346
87.12,0,0,0,1,0,1,1,0,111373.991
87.12,0,0,0,0,0,1,1,1,68565.61508
87.11,0,0,0,1,0,0,1,1,69654.86952
87.11,0,0,0,1,1,1,1,0,66683.87056
87.11,0,0,0,0,0,0,0,1,85583.77932
87.11,0,0,0,0,0,0,0,1,102643.8294
87.11,0,0,0,1,0,1,0,0,69365.77325
87.11,0,0,0,1,0,0,1,1,59328.74093
87.11,0,0,0,0,0,1,1,1,82767.03662
87.11,0,0,0,1,0,1,1,1,95578.35572
87.11,0,0,0,0,1,0,0,0,78610.65481
87.11,0,0,0,0,1,1,1,0,134453.5682
87.11,0,0,1,0,0,1,1,1,55925.09687
87.11,0,0,0,0,0,1,1,0,114435.5825
87.11,0,0,0,0,0,1,1,0,82791.04807
87.11,0,0,0,1,0,1,1,1,48675.9126
87.11,0,0,0,1,0,0,1,1,83984.89646
87.11,0,0,0,0,0,0,1,0,68101.18206
87.1,0,0,0,1,0,1,1,1,130988.783
87.1,0,0,1,0,0,1,1,0,85914.86748
87.1,0,0,0,1,0,0,0,1,85827.27534
87.1,0,0,0,0,0,1,0,1,56962.73826
87.1,0,1,0,0,0,1,0,1,60972.96325
87.1,0,0,0,0,0,1,0,0,83760.05523
87.1,0,0,0,0,1,0,0,1,62799.63652
87.1,0,0,0,1,0,1,0,1,91208.27182
87.09,0,0,0,0,0,0,0,0,86402.4314
87.09,0,0,0,1,0,0,1,0,74259.99521
87.09,0,0,0,0,0,1,0,1,103493.4118
87.09,0,0,0,0,1,0,0,0,106735.1303
87.09,0,0,0,0,0,1,0,0,90366.36813
87.09,0,0,0,1,0,0,0,1,86253.16094
87.09,0,0,0,0,0,1,1,0,68631.28272
87.09,0,0,0,0,0,1,1,0,79485.32129
87.08,0,1,0,0,0,0,1,1,99591.68268
87.08,0,0,0,0,0,1,0,1,97931.24447
87.08,0,0,0,0,0,0,0,1,107811.0411
87.08,0,0,0,0,0,0,1,1,85202.45939
87.08,0,0,0,1,0,1,1,0,99625.48598
87.08,0,0,1,0,0,0,0,1,106271.3061
87.08,0,0,0,0,0,0,0,1,80967.51556
87.08,0,0,0,0,0,1,0,1,63831.90815
87.04,0,0,0,1,0,1,1,1,117341.4647
87.04,0,0,0,0,0,1,1,1,99355.48412
87.04,0,0,0,0,0,1,0,0,91235.09101
87.04,0,0,0,0,0,0,0,1,32784.18345
87.04,0,0,0,1,1,0,1,1,123645.6437
87.04,0,0,0,1,0,1,0,1,95526.279
87.04,0,0,0,0,0,0,1,1,77658.85116
87.04,0,1,0,0,1,0,1,1,110252.5681
87.04,0,0,1,0,0,1,1,0,79248.82909
87.04,0,0,0,0,0,0,0,1,124886.1781
87.04,0,0,0,0,0,1,1,1,66946.16304
87.04,0,0,0,0,0,1,1,1,51970.04621
87,0,0,0,0,0,1,0,1,90370.84861
87,0,0,0,1,1,1,1,1,63904.42434
87,0,0,0,1,0,1,0,0,111495.2154
87,0,0,0,0,1,0,0,1,97744.21806
87,0,0,0,0,0,0,0,0,92058.05768
87,0,0,0,1,0,0,0,0,88840.35252
87,0,0,0,0,0,1,1,1,133504.4133
87,0,0,0,0,0,1,1,0,52099.77704
87,0,0,0,0,0,0,1,0,101817.3673
87,0,0,0,1,0,0,0,1,102327.8006
87,0,0,1,0,1,1,1,1,96961.34126
87,0,1,0,0,0,0,0,1,62824.76552
87,0,0,0,1,0,1,1,1,112061.6547
87,0,0,0,1,0,0,0,0,98616.82148
87,0,0,0,0,0,0,1,1,102924.1714
87,0,0,0,0,0,0,0,1,60950.62777
87,0,0,0,0,0,1,1,1,68853.84345
87,0,0,0,1,0,1,0,0,71212.19292
87,0,0,0,0,1,0,1,0,78585.01451
87,0,1,0,0,0,0,1,0,100902.3611
87,0,0,0,0,0,1,1,0,87601.34656
87,0,0,0,0,0,0,0,0,104423.6832
87,0,0,0,0,0,0,0,0,91867.04586
87,0,0,0,0,1,0,0,0,112258.3218
87,0,0,0,0,0,1,1,0,65074.18295
87,0,0,0,0,0,0,1,0,72044.14054
87,0,0,0,0,0,1,0,1,45592.63255
87,0,0,0,0,0,0,1,1,56432.60703
87,0,0,0,0,0,1,1,1,67712.68105
87,0,0,1,1,0,1,1,1,93455.35985
87,0,0,0,0,0,1,0,0,87234.43544
87,0,0,0,0,0,0,0,0,80630.28899
86.98,0,0,0,0,0,0,0,0,80230.34488
86.98,0,0,0,1,0,1,0,1,103537.4788
86.98,0,0,0,1,0,1,0,0,96405.6172
86.98,0,0,0,0,0,1,0,1,113543.4726
86.98,0,0,0,0,0,1,1,0,114152.5577
86.98,0,0,0,1,0,1,1,1,98689.3935
86.98,0,0,0,0,0,1,1,0,89816.40841
86.98,0,0,0,0,0,0,1,0,98791.73829
86.98,0,0,0,0,0,0,0,0,42844.66949
86.98,0,0,0,0,0,1,0,1,99649.87932
86.98,0,0,0,0,0,0,0,0,95864.32282
86.98,0,0,0,0,1,1,1,1,100506.1006
86.92,0,0,0,0,1,1,0,1,80076.02761
86.92,0,0,0,0,0,0,0,0,38884.35899
86.92,0,0,0,0,0,1,1,1,135852.3749
86.92,0,0,0,0,0,1,0,1,107481.8919
86.92,0,0,0,0,1,1,0,1,67209.22796
86.92,0,0,0,0,1,0,1,1,85034.44659
86.92,0,0,0,0,0,0,0,1,49516.90907
86.92,0,0,0,0,1,0,1,1,113473.356
86.89,0,0,0,0,0,0,0,0,87910.38926
86.89,0,0,0,0,0,0,0,0,73654.19433
86.89,0,0,0,1,0,1,1,1,81883.12852
86.89,0,0,0,0,0,0,1,0,93813.07204
86.88,0,0,0,0,0,0,1,1,111347.3014
86.88,0,0,0,1,0,1,1,1,94559.2155
86.88,0,0,0,0,0,1,0,1,58183.73257
86.88,0,0,0,0,0,0,1,1,93573.70317
86.88,0,0,0,0,0,1,0,0,35387.79865
86.88,0,0,0,0,0,0,1,0,63532.75053
86.88,0,0,0,0,0,0,1,1,125002.8428
86.88,0,0,0,0,0,0,0,1,56557.14022
86.85,0,0,0,0,0,0,1,0,64517.42418
86.85,0,0,0,1,0,0,0,0,102515.5509
86.85,0,0,0,0,0,0,1,1,108651.05
86.85,0,0,0,1,0,0,1,0,74315.7613
86.84,0,0,1,1,0,1,0,1,79073.07327
86.84,0,0,0,0,0,1,1,0,54146.88317
86.84,0,0,0,0,0,1,1,0,71953.42641
86.84,0,0,0,0,0,1,0,1,62707.02578
86.84,0,0,0,0,0,1,1,0,64790.40826
86.84,0,1,0,0,0,0,1,0,98440.6797
86.84,0,0,0,0,0,0,1,1,44654.94143
86.84,0,0,0,0,0,1,1,1,91603.55152
86.84,0,0,0,1,0,1,1,0,113155.5985
86.84,0,0,0,0,0,1,0,0,112157.3073
86.84,0,0,0,0,0,1,0,1,92508.83854
86.84,0,0,0,0,0,1,0,0,76215.68693
86.83,0,0,0,0,0,0,0,1,57993.95334
86.83,0,0,0,1,0,0,0,1,81793.47573
86.83,0,0,0,0,0,1,1,0,99991.27199
86.83,0,0,0,0,0,0,1,1,61783.45746
86.83,0,1,0,0,0,1,0,0,71334.5297
86.83,0,0,0,0,0,1,0,0,85936.98456
86.83,0,0,0,0,0,1,0,1,96696.02551
86.83,0,0,0,0,0,0,1,0,47947.38029
86.82,0,0,0,0,0,1,0,1,91052.42999
86.82,0,0,0,0,0,0,0,1,82332.70937
86.82,0,0,0,0,0,0,1,1,110397.217
86.82,0,0,0,0,0,0,1,0,85892.2695
86.82,0,0,0,0,0,1,1,0,98692.42923
86.82,0,0,0,0,0,0,0,0,99166.63325
86.82,0,0,0,0,0,0,0,1,64668.64596
86.82,0,0,0,1,0,1,0,0,61636.93779
86.8,0,0,0,0,0,0,1,1,97809.05118
86.8,0,0,0,0,0,0,0,1,91933.60575
86.8,0,0,0,0,0,0,1,1,84991.6732
86.8,0,0,0,0,0,0,0,0,96222.85167
86.8,0,0,0,0,0,1,0,1,84500.6852
86.8,0,0,0,0,0,0,1,1,79050.17965
86.8,0,0,0,0,0,0,0,1,67908.03436
86.8,0,0,0,1,0,1,1,1,50852.12813
86.78,0,0,0,0,0,1,0,1,64801.26703
86.78,0,1,0,1,0,1,0,1,64557.55591
86.78,0,0,0,0,0,0,0,0,74427.6152
86.78,0,0,0,0,0,0,1,1,66309.67464
86.78,0,0,1,0,0,1,0,1,64217.64823
86.78,0,0,0,1,0,1,0,1,46802.63201
86.78,0,0,0,0,1,1,0,1,95501.996
86.78,0,1,0,0,0,1,1,1,58154.80897
86.78,0,1,0,0,0,1,1,0,64330.04699
86.78,0,0,0,0,0,0,0,1,78570.18079
86.78,0,0,0,0,0,0,0,1,95921.91744
86.78,0,0,0,0,0,0,0,1,65266.09718
86.78,0,1,0,0,0,1,0,0,66389.0393
86.78,0,0,0,0,0,1,0,1,64991.99173
86.78,0,0,0,0,0,0,1,1,58550.37952
86.78,0,0,0,1,0,0,1,1,87984.73213
86.78,0,0,0,0,0,0,1,1,71154.07083
86.78,0,0,0,0,0,0,0,1,108654.5971
86.78,0,0,0,0,0,0,1,0,76564.29936
86.78,0,0,0,1,0,1,1,1,78671.65127
86.77,0,0,0,0,0,0,1,1,74812.10311
86.77,0,0,0,0,0,1,0,1,80845.24753
86.77,0,0,0,1,0,0,1,1,78257.65443
86.77,0,0,0,0,0,1,1,0,78826.4875
86.77,0,0,0,1,0,1,0,0,98517.95872
86.77,0,0,0,0,0,0,1,1,108260.7978
86.77,0,0,0,1,1,1,1,1,92863.66576
86.77,0,0,0,0,0,0,1,0,87808.54538
86.75,0,0,0,0,0,1,0,1,65903.78907
86.75,0,0,0,0,0,1,1,0,64106.30406
86.75,0,0,0,0,0,1,0,0,82669.27292
86.75,0,0,0,0,0,0,0,0,95698.70437
86.75,0,0,0,0,0,1,0,1,101997.3057
86.75,0,0,0,0,0,1,1,0,70566.66653
86.75,0,0,0,0,0,1,1,0,118336.5847
86.75,0,1,0,1,1,0,1,0,85837.16608
86.73,0,0,1,0,0,1,0,1,68970.4543
86.73,0,0,0,0,0,0,1,0,68494.74765
86.73,0,0,0,0,0,0,1,1,29610.35406
86.73,0,0,0,0,0,1,0,1,113853.8923
86.73,0,0,0,1,0,1,1,0,72298.4692
86.73,0,0,0,1,0,0,1,1,92266.01056
86.73,0,0,0,0,0,1,1,1,89620.75575
86.73,0,0,0,0,0,1,1,1,74804.9077
86.73,0,0,0,0,0,1,0,1,88231.26221
86.73,0,0,0,1,1,0,0,1,59255.31985
86.73,0,0,0,0,0,0,0,1,73086.36562
86.73,0,0,0,0,0,1,1,0,69781.08413
86.73,0,0,0,1,0,0,0,0,92757.82698
86.73,0,0,1,0,0,1,1,1,77967.09077
86.73,0,0,0,1,0,1,1,0,59689.99435
86.73,0,0,0,0,0,0,1,1,71918.70999
86.72,0,0,0,0,0,0,0,1,71117.99756
86.72,0,0,0,0,0,0,1,1,122135.1224
86.72,0,0,0,0,0,0,1,1,77413.86038
86.72,0,0,0,1,0,0,1,1,101237.5121
86.72,0,0,0,1,0,0,1,0,74960.74445
86.72,0,0,0,0,0,0,0,1,91095.42018
86.72,0,0,0,1,1,1,1,0,108344.1525
86.72,0,0,0,1,0,1,1,1,98251.26407
86.72,0,0,0,0,1,1,0,1,64313.62622
86.72,0,0,0,0,0,1,0,1,84231.97264
86.72,0,0,0,0,0,1,1,0,62495.85426
86.72,0,0,0,0,0,0,1,1,80317.49399
86.71,0,0,0,0,0,1,0,0,119712.8063
86.71,0,0,0,0,0,0,0,1,85193.78851
86.71,0,0,1,1,0,0,0,1,69181.40534
86.71,0,0,1,0,0,0,1,0,61388.40838
86.71,0,0,0,0,0,0,1,1,51642.09968
86.71,0,0,0,0,0,0,0,1,79921.09931
86.71,0,0,0,0,0,0,1,1,89328.9558
86.71,0,0,0,0,0,1,1,1,66518.10457
86.71,0,0,0,0,0,0,1,1,94383.80307
86.71,0,0,0,0,0,0,1,1,59244.85057
86.71,0,0,0,0,0,1,0,0,52058.96212
86.71,0,0,0,0,0,0,0,1,67628.69963
86.68,0,0,0,0,0,0,0,1,50715.55561
86.68,0,0,0,0,0,1,0,0,89119.98974
86.68,0,0,0,1,0,0,1,1,91194.64446
86.68,0,0,0,0,0,1,1,0,101025.8852
86.68,0,0,0,0,0,1,1,1,122457.2873
86.68,0,0,0,0,0,1,1,1,88827.65379
86.68,0,0,0,1,0,1,0,0,58091.88519
86.68,0,0,1,0,0,0,1,0,110581.6363
86.68,0,0,0,0,0,1,1,1,92697.69185
86.68,0,1,0,0,0,0,1,0,86160.67221
86.68,0,1,0,0,0,1,0,1,101396.9675
86.68,0,0,0,0,0,0,1,1,128875.4551
86.66,0,0,0,0,0,1,1,1,71444.94574
86.66,0,1,1,0,0,1,1,1,133036.3874
86.66,0,0,0,0,0,0,1,0,84631.18906
86.66,0,0,0,0,0,1,1,1,91929.48638
86.66,0,0,0,0,0,0,1,1,88064.61417
86.66,0,0,1,0,0,0,1,0,58310.13378
86.66,0,0,0,1,0,1,1,0,95854.52048
86.66,0,0,0,0,0,1,1,1,74902.18216
86.64,0,1,0,0,0,1,0,0,91591.02951
86.64,0,0,1,0,0,0,0,0,111492.0687
86.64,0,0,0,0,0,1,1,1,59746.66899
86.64,0,0,0,0,0,1,1,0,88178.37071
86.64,0,0,0,0,0,0,0,1,92042.35033
86.64,0,0,0,0,0,0,1,1,39130.97971
86.64,0,0,0,0,0,1,0,1,42475.49318
86.64,0,0,0,0,0,1,1,0,83527.96676
86.63,0,0,0,1,0,0,1,1,55399.04111
86.63,0,0,0,0,0,1,0,1,112242.3463
86.63,0,0,0,0,1,1,0,1,71994.86488
86.63,0,1,0,0,0,1,0,0,125013.9346
86.63,0,0,0,0,0,0,1,1,40808.01198
86.63,0,0,0,0,0,1,1,1,86253.31965
86.63,0,0,0,0,0,0,0,0,88999.17512
86.63,0,0,0,1,1,1,1,1,94855.5558
86.62,0,0,0,0,0,1,1,1,68931.72189
86.62,0,0,0,0,0,1,1,0,100997.4563
86.62,0,0,0,0,0,1,1,1,103615.3776
86.62,0,0,1,1,0,1,0,1,105661.6366
86.62,0,0,0,0,0,0,0,0,111502.8771
86.62,0,0,1,0,0,0,1,1,95872.49416
86.62,0,0,0,0,0,0,1,1,71488.04072
86.62,0,0,0,0,0,1,1,0,79464.57421
86.61,0,0,0,0,0,0,1,1,108914.3011
86.61,0,0,0,0,0,0,0,1,108861.6875
86.61,0,0,0,1,0,1,1,0,81265.74005
86.61,0,0,0,1,0,1,1,1,68851.48458
86.61,0,0,0,1,0,0,0,1,94392.00528
86.61,0,0,0,1,0,0,1,1,106919.1685
86.61,0,0,0,0,0,0,0,1,74079.69189
86.61,0,0,0,0,0,0,1,0,123232.2387
86.6,0,0,0,0,0,1,1,0,24147.74443
86.6,0,1,0,1,0,1,0,1,73635.91735
86.6,0,0,0,0,0,0,1,1,94438.9043
86.6,0,0,0,1,0,0,0,1,57756.64914
86.6,0,1,0,0,0,1,0,1,82731.43442
86.6,0,0,0,0,0,0,1,1,81808.6737
86.6,0,0,0,0,0,1,1,0,114986.5267
86.6,0,0,1,0,0,1,1,0,63968.75161
86.6,0,0,0,1,0,1,0,0,61205.37348
86.6,0,0,0,0,1,1,1,1,92593.08965
86.6,0,0,0,0,0,1,1,1,109736.1537
86.6,0,0,0,1,0,0,0,0,66468.68373
86.57,0,0,0,0,0,0,1,1,116152.1011
86.57,0,0,0,0,0,1,1,1,107464.9897
86.57,0,0,0,0,0,1,0,0,55600.9793
86.57,0,0,0,0,0,0,1,1,50498.44543
86.57,0,0,0,0,0,0,0,1,106100.419
86.57,0,0,0,0,0,0,0,1,42715.57066
86.57,0,0,0,0,1,1,1,1,74714.50715
86.57,0,1,0,0,0,1,0,1,120420.6088
86.55,0,0,0,1,0,0,1,0,78439.72022
86.55,0,0,0,0,0,0,0,1,97253.35694
86.55,0,0,0,0,0,1,1,0,98392.30158
86.55,0,0,0,0,0,1,1,0,81334.52837
86.55,0,0,0,0,0,0,1,0,57076.33926
86.55,0,0,0,1,0,0,1,0,69296.28129
86.55,0,0,0,0,0,0,1,0,129699.9548
86.55,0,0,0,1,0,0,1,0,60184.00446
86.55,0,0,0,0,0,1,0,1,84223.47318
86.55,0,0,0,0,0,1,0,0,111571.786
86.55,0,0,0,0,0,1,0,1,105293.8992
86.55,0,0,0,0,0,0,1,1,94167.33995
86.55,0,0,0,0,0,1,1,1,84501.2632
86.55,0,0,0,0,0,0,0,1,88334.16319
86.55,0,0,0,0,0,0,1,1,71124.33248
86.55,0,0,0,0,0,0,1,1,114898.6042
86.55,0,0,0,0,0,0,1,1,90300.36341
86.55,0,0,0,0,1,1,0,0,64940.11692
86.55,0,0,0,0,0,0,0,1,109355.5362
86.55,0,0,0,0,0,0,0,0,111328.1312
86.55,0,0,0,1,0,0,0,1,70777.72999
86.55,0,0,0,0,1,0,0,0,58420.69421
86.55,0,0,0,0,0,0,0,1,80818.73133
86.55,0,0,0,0,0,1,1,1,83189.25897
86.55,0,0,0,0,0,0,0,1,67966.92079
86.55,0,0,0,0,0,0,0,1,68773.69081
86.55,0,1,0,1,1,0,1,0,95601.39653
86.55,0,0,0,0,0,1,1,1,57520.82457
86.55,0,0,0,0,0,1,0,1,89986.4972
86.55,0,0,0,0,0,1,1,0,70489.76893
86.55,0,0,0,0,0,1,1,1,48583.00904
86.55,0,1,0,1,0,0,0,0,88002.2955
86.54,0,0,0,0,0,0,1,0,106285.1587
86.54,0,0,0,0,0,0,0,1,92072.02262
86.54,0,0,0,0,0,0,0,1,80473.72113
86.54,0,0,0,0,0,0,1,1,79760.30964
86.54,0,0,0,0,0,0,0,1,59162.43688
86.54,0,0,0,1,0,1,1,1,80524.06252
86.54,0,0,0,0,0,0,1,0,81905.40492
86.54,0,0,0,0,0,1,1,0,78846.81596
86.52,0,0,0,0,0,0,0,0,68778.13796
86.52,0,0,0,0,0,1,1,1,69473.28012
86.52,0,0,0,0,0,0,1,1,119288.1064
86.52,0,0,0,0,0,0,0,1,95619.24719
86.52,0,0,0,0,0,0,1,0,95615.00642
86.52,0,0,0,0,0,0,1,1,95924.73878
86.52,0,0,0,1,0,1,1,0,80217.03038
86.52,0,0,0,0,0,0,1,1,60488.78036
86.52,0,0,0,0,0,1,0,1,82763.13268
86.52,0,0,0,0,0,0,0,1,126143.3015
86.52,0,0,0,1,0,1,1,1,86649.4979
86.52,0,0,0,1,0,1,1,0,42792.85167
86.52,0,0,0,0,0,0,1,0,66242.27727
86.52,0,0,0,0,0,0,0,1,94644.15333
86.52,0,0,0,0,0,1,1,0,56734.84153
86.52,0,0,0,0,0,0,1,0,80021.11725
86.5,0,0,0,0,0,1,1,1,37169.57578
86.5,0,0,0,1,0,0,1,1,111608.2818
86.5,0,1,0,0,0,0,1,1,66235.52645
86.5,0,0,0,0,0,0,1,1,87362.70703
86.4,0,0,0,0,0,0,1,0,88482.12766
86.4,0,0,0,0,0,1,0,0,85964.97856
86.4,0,0,0,1,0,1,1,0,105600.1736
86.4,0,0,0,1,0,1,0,1,61673.56862
86.4,0,0,0,0,0,0,0,1,58154.08007
86.4,0,0,0,0,0,0,1,0,83600.42775
86.4,0,0,0,1,0,1,1,1,83519.23567
86.4,0,0,1,0,0,1,1,1,105745.5361
86.4,0,0,0,0,1,0,0,1,82266.76302
86.4,0,0,0,1,0,1,1,1,80349.71146
86.4,0,0,0,0,0,1,0,0,77859.85084
86.4,0,0,0,0,0,1,0,1,85990.65911
86.4,0,0,0,0,0,1,0,1,92743.5613
86.4,0,1,0,0,0,0,1,1,74744.0835
86.4,0,0,1,0,0,0,0,0,50677.31567
86.4,0,0,0,0,0,1,1,1,106403.6616
86.38,0,0,0,0,0,0,0,0,97329.5753
86.38,0,0,1,0,0,1,1,1,71907.90069
86.38,0,0,0,1,0,0,1,1,72051.00442
86.38,0,0,0,0,0,0,0,0,72612.75191
86.38,0,0,0,0,0,0,1,0,111191.0961
86.38,0,0,0,0,0,1,0,1,86130.40705
86.38,0,0,0,0,0,1,1,1,43498.98642
86.38,0,0,0,0,0,1,1,0,81811.11723
86.38,0,0,0,0,0,1,0,0,74456.65985
86.38,0,0,0,0,0,0,0,1,39410.50014
86.38,0,0,0,1,0,1,0,0,98098.86364
86.38,0,0,0,0,0,1,1,1,81482.59323
86.38,0,0,0,0,0,1,0,1,87433.4886
86.38,0,0,0,0,0,1,1,0,79403.64969
86.38,0,0,0,0,0,1,0,0,39228.5441
86.38,0,0,0,0,0,1,1,1,65342.25906
86.37,0,0,0,1,0,0,1,0,112153.1011
86.37,0,0,0,0,0,1,0,1,65417.49295
86.37,0,0,0,0,0,1,0,1,66149.61856
86.37,0,0,0,0,0,1,0,1,107549.4746
86.37,0,0,0,0,0,0,0,0,101131.4595
86.37,0,0,0,0,0,0,1,1,72315.70814
86.37,0,0,0,0,0,1,1,1,86170.66253
86.37,0,0,0,0,0,1,0,1,109713.1314
86.34,0,0,0,0,0,0,0,0,57790.85019
86.34,0,0,0,1,0,1,0,1,122816.784
86.34,0,0,0,1,0,1,1,0,50313.693
86.34,0,0,0,0,0,1,0,1,70942.11069
86.34,0,0,0,0,0,0,0,1,44283.70217
86.34,0,0,0,0,0,0,1,1,71287.07626
86.34,0,0,1,0,0,0,1,0,35295.15709
86.34,0,1,0,0,0,1,0,0,93095.44934
86.34,0,0,0,0,0,1,1,0,76687.072
86.34,0,1,0,1,0,1,1,1,71454.1485
86.34,0,0,0,0,0,1,0,1,69001.49706
86.34,0,0,0,0,0,1,1,1,101774.5773
86.34,0,0,0,0,0,0,0,1,90409.54501
86.34,0,0,0,0,0,1,1,1,101787.1403
86.34,0,0,1,0,0,0,0,1,74076.64219
86.34,0,0,0,0,0,1,1,0,106025.4054
86.32,0,0,0,0,1,1,0,1,115548.096
86.32,0,0,0,0,0,0,1,1,91116.76129
86.32,0,0,0,1,0,1,0,1,70469.73843
86.32,0,0,0,0,1,0,1,1,67302.58681
86.32,0,0,0,0,0,0,0,0,68890.72432
86.32,0,0,0,0,0,0,0,0,102271.6617
