statefips,countyfips,median_age,white_perc,black_perc,asian_perc,hispanic_perc,hh_income,banks,population,rural_perc,treatment,atm
55,55139,40.91,0.93463331,0.0136,0.024433333,0.019766668,48.701,32,38044,0.134,1,119
2,2020,34.339394,0.5617879,0.081484847,0.10115152,0.11318181,66.13136364,33,43076,0.041000001,0,29
13,13059,33.562069,0.70317245,0.25644827,0.01562069,0.072310343,37.15182759,33,48042,0.059,1,10
19,19049,34.490002,0.91119999,0.024433333,0.046066668,0.057666667,73.22546667,33,75179,0.30599999,1,127
22,22057,39.421429,0.70607144,0.21314286,0.015,0.053571429,48.83421429,33,37530,0.242,1,104
22,22109,38.778572,0.66353571,0.24292858,0.018392857,0.07703571,52.81757143,33,53518,0.206,1,102
27,27019,38.583332,0.93503332,0.018866668,0.022366667,0.054766666,83.3989,33,69973,0.18799999,1,13
27,27035,45.636364,0.96266669,0.009030303,0.002939394,0.007666667,49.37342424,33,52358,0.62699997,0,28
27,27171,37.093105,0.95813793,0.005482759,0.011896553,0.052827585,71.63224138,33,69309,0.32499999,0,49
36,36083,41.130768,0.86500001,0.063076921,0.044076923,0.062423076,66.83153846,33,48127,0.30500001,1,49
46,46083,41.353573,0.9655357,0.003535715,0.015892858,0.013285714,88.07939286,33,46320,0.29300001,1,63
47,47009,39.620689,0.88265514,0.083310351,0.013344828,0.046551723,40.09637931,33,56578,0.32600001,1,28
48,48375,38.789284,0.69296426,0.25539285,0.0285,0.33803573,27.01110714,33,27786,0.090000004,1,60
48,48485,38.91111,0.8435185,0.090481482,0.025592593,0.17018518,43.28255556,33,35999,0.107,0,58
51,51161,42.964287,0.86082143,0.069428571,0.042892858,0.042107143,56.494,33,45195,0.185,0,63
51,51770,38.512501,0.70893753,0.22546875,0.035093751,0.075593755,48.2925625,33,46869,0,1,73
1,1015,37.900002,0.58951515,0.37690908,0.009121212,0.051727273,34.57578788,34,56128,0.33700001,0,53
1,1095,38.415627,0.91690624,0.056187499,0.00990625,0.13471875,48.238125,34,58381,0.53299999,0,52
4,4015,54.970001,0.95093334,0.0081,0.016966667,0.13313334,44.23773333,34,56053,0.23,1,107
6,6113,34.914814,0.70099998,0.030555556,0.20637037,0.24592592,44.54725926,34,39249,0.068999998,0,93
17,17001,41.84,0.94093335,0.032099999,0.006533334,0.013066667,46.12606667,34,36216,0.32600001,1,121
18,18085,37.855171,0.92548275,0.019793104,0.019896552,0.10206896,53.39375862,34,46721,0.46599999,1,85
19,19155,40.91,0.98220003,0.006733333,0.000933333,0.098933332,51.8431,34,26976,0.264,1,20
21,21151,33.613335,0.90163332,0.056733333,0.010466667,0.043700002,38.21456667,34,61045,0.38499999,1,28
22,22097,36.040627,0.52346873,0.458125,0.00378125,0.047562502,34.49225,34,39487,0.48199999,0,20
28,28075,37.400002,0.47429031,0.51564515,0.004741936,0.039838709,34.11964516,34,37854,0.48300001,1,93
37,37101,41.42857,0.65839285,0.31185713,0.012964286,0.16567858,37.03839286,34,57642,0.51999998,0,73
39,39023,36.806667,0.84936666,0.10263333,0.003666667,0.030200001,36.4689,34,37919,0.236,1,25
40,40031,35.238708,0.62325805,0.20106451,0.030419355,0.12225807,50.00154839,34,50016,0.21799999,1,125
44,44009,47.816666,0.92003334,0.0129,0.023333333,0.034033332,67.0248,34,43907,0.308,0,53
51,51121,38.616127,0.88758063,0.053741936,0.044935483,0.034903225,54.97409677,34,47691,0.249,1,10
55,55127,40.109375,0.95668751,0.00575,0.015843749,0.12803125,49.975875,34,39896,0.34200001,0,26
5,5125,39.948486,0.84890908,0.12133333,0.007787879,0.092787884,58.62406061,35,77787,0.36199999,1,1
12,12017,58.958065,0.91841936,0.028064515,0.017451612,0.053935483,32.77290323,35,51360,0.345,1,105
21,21059,39.471874,0.87050003,0.064312503,0.03096875,0.017156249,50.56596875,35,50357,0.27000001,1,113
29,29071,41.654285,0.96068573,0.0046,0.010057143,0.019028572,57.62048571,35,57662,0.55599999,0,7
36,36063,43.55862,0.7877931,0.13382758,0.022586206,0.018965518,48.05117241,35,33370,0.22400001,0,62
39,39109,40.687878,0.92869699,0.027363636,0.026393939,0.024363637,50.63906061,35,45347,0.308,1,6
40,40119,30.385294,0.78555882,0.033941176,0.084058821,0.040264707,30.31358824,35,48437,0.33700001,0,39
55,55039,39.545456,0.92378789,0.025060607,0.029969696,0.060515154,54.63666667,35,40169,0.35100001,1,102
1,1069,39.13871,0.71838713,0.24251613,0.011290323,0.036032259,52.16890323,36,51634,0.338,0,87
13,13185,33.067741,0.69454837,0.24890323,0.031548388,0.083290324,39.08345161,36,50580,0.27200001,1,123
15,15009,43.984615,0.3763077,0.011923078,0.29338461,0.10976923,69.60438462,36,40921,0.146,0,87
16,16027,36.058823,0.91600001,0.005588235,0.00817647,0.23861764,37.37788235,36,85587,0.199,1,82
17,17091,39.086666,0.75686669,0.20479999,0.0115,0.10846667,51.2669,36,44036,0.245,0,81
18,18105,31.264286,0.80407143,0.046964288,0.108,0.024607142,25.16860714,36,48914,0.212,0,75
19,19061,39.252941,0.89349997,0.071970589,0.011294117,0.023823529,58.32023529,36,47568,0.27000001,1,122
22,22105,35.496773,0.51361293,0.46325806,0.007516129,0.043096773,41.2836129,36,57630,0.40900001,0,97
26,26055,45.053127,0.93221873,0.025656249,0.00459375,0.026625,54.9455625,36,47569,0.47999999,1,35
30,30063,34.974998,0.93674999,0.007,0.00815625,0.023531251,37.1795625,36,51873,0.223,0,95
36,36045,39.810001,0.91176665,0.042166665,0.017566666,0.047400001,51.9488,36,38216,0.47999999,1,50
39,39157,39.477142,0.95042855,0.014085715,0.000371429,0.048914287,39.21828571,36,38141,0.41600001,1,59
40,40017,36.232353,0.86161762,0.03532353,0.01764706,0.09367647,66.95058824,36,64758,0.22499999,1,73
45,45035,38.621212,0.59812123,0.33739394,0.017333334,0.043666665,48.02915152,36,73827,0.19499999,1,54
47,47113,39.575001,0.63156253,0.33356249,0.0109375,0.05421875,45.1376875,36,61114,0.25799999,1,116
48,48091,43.353127,0.94065624,0.0159375,0.02271875,0.25681251,82.5655,36,69072,0.461,0,87
48,48139,35.746876,0.76984376,0.15834375,0.00753125,0.25046876,58.96334375,36,61029,0.31999999,1,106
55,55043,37.858822,0.96138233,0.018058823,0.009235294,0.015735295,51.32085294,36,36426,0.64499998,1,10
4,4021,42.958824,0.79808825,0.059,0.019264705,0.36555883,49.30417647,37,66893,0.219,0,77
6,6089,40.312904,0.87016129,0.022580646,0.049838711,0.12454839,38.54003226,37,47282,0.29300001,0,4
12,12053,48.511765,0.88882351,0.065147057,0.014735295,0.1165,42.66185294,37,61816,0.19400001,1,84
13,13151,38.587879,0.41760606,0.52136362,0.035030302,0.080484845,53.98972727,37,136382,0.139,1,125
24,24047,45.997059,0.8522647,0.090588234,0.005970588,0.036705881,54.06197059,37,41088,0.35499999,1,16
26,26075,43.354546,0.88706058,0.07272727,0.009242425,0.03469697,45.39839394,37,39493,0.41800001,0,82
31,31079,35.13871,0.92361289,0.027290322,0.018096775,0.28280646,57.91141935,37,46581,0.146,0,77
36,36007,39.205555,0.80205554,0.072527781,0.09533333,0.04425,39.10111111,37,30717,0.26100001,0,96
48,48135,32.640625,0.85018748,0.066,0.034625001,0.50284374,64.508375,37,51580,0.094999999,0,7
51,51550,38.403126,0.64462501,0.27096874,0.02925,0.04965625,73.61759375,37,78541,0.075999998,0,102
55,55059,40.620586,0.87361765,0.078558825,0.020617647,0.10991176,65.2765,37,62631,0.107,1,139
55,55089,41.370968,0.94164515,0.011354838,0.031387094,0.031129032,81.97022581,37,47428,0.249,1,138
1,1077,37.262856,0.83554286,0.12637143,0.020485714,0.034457143,39.47368571,38,43938,0.493,0,46
5,5145,35.775757,0.87106061,0.088090912,0.014272727,0.038575757,42.35684848,38,65463,0.54299998,0,37
8,8077,39.666668,0.94844443,0.01425,0.009416667,0.15155555,43.86772222,38,54001,0.127,0,22
19,19013,38.665714,0.88034284,0.082257144,0.017228572,0.026314285,51.81591429,38,52126,0.13500001,1,130
24,24045,35.205715,0.61571431,0.32668573,0.030514285,0.060314287,44.74028571,38,54760,0.25799999,0,32
30,30031,33.865715,0.94405717,0.0036,0.015514285,0.037914287,57.08097143,38,85919,0.33500001,1,85
37,37001,39.10606,0.73478788,0.21321212,0.029151514,0.13587879,46.53909091,38,55028,0.28600001,1,134
37,37019,50.616665,0.85419446,0.082000002,0.009861112,0.05513889,50.94766667,38,62813,0.43000001,0,103
37,37179,38.503227,0.71764517,0.22383872,0.030870968,0.17545161,73.15854839,38,68537,0.273,1,3
42,42075,44.349998,0.93059999,0.033533335,0.023733333,0.1107,54.69923333,38,51466,0.266,0,28
48,48251,37.875,0.91624999,0.051694445,0.011722222,0.20388889,59.64494444,38,65375,0.37900001,1,116
48,48367,37.80909,0.97442424,0.006666667,0.001636364,0.10281818,69.26551515,38,89328,0.56099999,0,89
54,54061,31.971874,0.89065623,0.0335625,0.041375,0.024968751,47.2433125,38,45810,0.26899999,0,15
55,55063,40.452633,0.9071579,0.010710526,0.050263155,0.016210526,57.40928947,38,67900,0.168,1,81
55,55105,39.702942,0.87217647,0.055764705,0.01832353,0.099558823,49.90647059,38,45281,0.204,0,61
55,55117,44.05143,0.93917143,0.012228571,0.035514288,0.047514286,56.74888571,38,62977,0.28299999,0,59
55,55131,43.930302,0.96981817,0.007454546,0.011666667,0.037090909,68.19851515,38,63386,0.308,0,81
6,6017,45.051514,0.8672424,0.014454545,0.069818184,0.1679697,79.227,39,61036,0.347,1,21
6,6055,42.402859,0.88042855,0.008514286,0.068228573,0.3996,70.80994286,39,55226,0.134,0,45
8,8101,44.418751,0.94,0.02071875,0.01371875,0.38374999,36.2590625,39,51636,0.142,1,20
17,17037,39.460606,0.94569695,0.029909091,0.012363636,0.086606063,63.75312121,39,53077,0.20299999,0,68
29,29031,36.691177,0.89791179,0.065911762,0.006852941,0.024029411,56.82961765,39,51699,0.30500001,0,49
34,34037,42.849998,0.91922224,0.038166668,0.022138888,0.080027781,88.07938889,39,58791,0.398,1,84
36,36013,42.737499,0.93421876,0.036843751,0.0095,0.11790625,39.92478125,39,34059,0.43900001,0,49
39,39133,40.984375,0.89803123,0.04846875,0.02315625,0.01365625,57.479375,39,44939,0.32800001,1,25
42,42085,42.78611,0.92741668,0.039333332,0.009138889,0.021722222,45.87191667,39,40088,0.44499999,0,22
51,51710,34.908108,0.56010813,0.30802703,0.068999998,0.11197297,57.05743243,39,75350,0,1,67
13,13215,33.5,0.57251722,0.34020689,0.023275862,0.083965518,55.3542069,40,46498,0.029999999,1,72
13,13245,38.059376,0.44428125,0.506625,0.01634375,0.059999999,38.769875,40,43890,0.092,0,45
17,17115,43.177776,0.76050001,0.17722222,0.014833333,0.020805556,45.14016667,40,48841,0.153,1,149
17,17199,41.588573,0.8922857,0.048142858,0.036285713,0.023171429,48.61268571,40,42086,0.34799999,1,111
18,18019,38.27647,0.86623532,0.081735298,0.012588235,0.071441174,57.55876471,40,67815,0.205,1,96
19,19103,30.941025,0.78805131,0.098102562,0.087230772,0.072256409,56.54441026,40,108216,0.185,0,3
19,19169,34.969444,0.89366668,0.010583334,0.062555559,0.030222222,55.35508333,40,61656,0.169,0,19
37,37035,43.476315,0.82057893,0.11713158,0.027368421,0.13331579,55.39218421,40,58653,0.303,0,50
37,37147,36.906059,0.51430303,0.45257577,0.015060605,0.051575758,39.96606061,40,72905,0.25400001,1,125
39,39057,40.528126,0.84953123,0.077187501,0.02534375,0.02575,64.95496875,40,62789,0.149,0,10
44,44003,45.613888,0.9362222,0.016916666,0.023638889,0.040666666,74.36741667,40,53204,0.079999998,0,15
47,47163,47.785713,0.92339998,0.047800001,0.008057143,0.024142858,38.49277143,40,53218,0.25600001,0,60
53,53005,37.666668,0.88209093,0.016575757,0.020818181,0.23160607,40.60687879,40,46635,0.106,1,128
1,1081,33.090626,0.60484374,0.33225,0.054187499,0.043749999,41.3049375,41,66975,0.27399999,0,37
13,13021,39.02647,0.45214707,0.49241176,0.038852941,0.037,45.54597059,41,54442,0.14399999,1,78
16,16055,39.043243,0.94599998,0.004459459,0.01372973,0.058243245,49.53848649,41,108507,0.242,0,116
31,31153,35.502632,0.91726315,0.029789474,0.017578948,0.057947367,82.53734211,41,65152,0.052999999,1,1
37,37025,39.116665,0.67016667,0.25197223,0.046861112,0.084250003,67.87605556,41,92796,0.193,1,122
42,42007,46.692104,0.88268423,0.077763155,0.008368421,0.023315789,55.60281579,41,47628,0.25799999,1,102
45,45041,42.208107,0.50570273,0.45637837,0.013972973,0.030324325,41.86932432,41,45017,0.38499999,1,64
47,47179,44.778946,0.88102633,0.048289474,0.033315789,0.037473686,47.46392105,41,64403,0.264,1,100
48,48181,39.622223,0.86124998,0.079972222,0.012472223,0.12588888,48.83358333,41,63124,0.43200001,0,113
51,51510,41.683784,0.75183785,0.16154054,0.051486485,0.13951351,116.5463243,41,58366,0,0,9
20,20209,36.075676,0.5575676,0.29427028,0.049540542,0.22605406,44.20037838,42,43267,0.061000001,1,10
26,26147,45.244736,0.9368158,0.02081579,0.008394737,0.051605262,49.08376316,42,41795,0.38600001,0,28
39,39173,39.424324,0.94424325,0.020027027,0.016972974,0.066891894,57.67513514,42,53556,0.29499999,1,168
42,42107,44.579998,0.97077143,0.009228571,0.003628571,0.05977143,44.1498,42,37555,0.36500001,0,21
53,53057,37.037144,0.88125712,0.010685714,0.044685714,0.23868571,43.11902857,42,43136,0.28999999,0,108
6,6007,39.271427,0.85628569,0.012514286,0.037285715,0.14665714,39.38511429,43,39462,0.189,1,132
28,28059,44.144737,0.68802631,0.26426315,0.025394738,0.047921054,42.42857895,43,51088,0.273,1,136
30,30111,44.23077,0.90964103,0.016358973,0.002435898,0.063923076,44.24682051,43,47208,0.167,1,19
35,35013,35.557499,0.80605,0.051975001,0.044975001,0.59350002,38.9174,43,106319,0.193,1,166
47,47189,39.677418,0.84325808,0.096645162,0.020935485,0.055096775,54.01845161,43,67012,0.38499999,1,151
48,48441,37.992683,0.84770733,0.10536585,0.023170732,0.19321951,50.27758537,43,49861,0.16,1,71
51,51760,37.584209,0.69471055,0.22463158,0.037868422,0.031500001,74.11128947,43,62894,0,0,44
6,6087,41.544998,0.86199999,0.01325,0.049725,0.34195,74.258725,44,58013,0.12,0,116
12,12087,48.532501,0.896725,0.076075003,0.012625,0.233025,66.64875,44,44815,0.086999997,0,101
23,23019,47.067501,0.94842499,0.008625,0.01105,0.017000001,42.88615,44,49377,0.57700002,1,102
29,29099,42.611111,0.9546389,0.020388888,0.007861111,0.013666666,58.02563889,44,71019,0.30199999,0,73
34,34009,50.400002,0.9377619,0.03557143,0.013928572,0.064238094,58.30571429,44,46371,0.175,0,119
34,34019,45.157894,0.89307892,0.011894736,0.081421047,0.048157893,95.17384211,44,59564,0.5,1,88
36,36093,40.9175,0.78662497,0.092375003,0.062600002,0.063599996,62.787825,44,46645,0.082000002,0,1
42,42089,44.068295,0.83021951,0.11946341,0.019097561,0.14014634,53.77817073,44,74096,0.384,1,170
12,12061,56.58205,0.92807692,0.045923077,0.012564102,0.056153845,49.62587179,45,51515,0.050000001,0,63
17,17161,43.951218,0.87268293,0.082073174,0.015853658,0.092878051,50.40778049,45,59375,0.109,0,44
21,21015,39.389744,0.90617949,0.025589744,0.018923076,0.039435897,60.40892308,45,92761,0.133,1,29
26,26145,42.135715,0.79961902,0.16335714,0.020166667,0.062833332,50.2637381,45,55176,0.31099999,0,12
38,38015,37.892498,0.86252499,0.02145,0.018874999,0.076875001,52.214425,45,76071,0.185,1,161
39,39045,39.36842,0.87271053,0.086526312,0.014921052,0.023947367,53.31094737,45,68585,0.347,1,12
39,39103,44.707893,0.96421051,0.007052632,0.012157895,0.017552631,63.62844737,45,62105,0.29800001,0,48
39,39139,44.102325,0.89274418,0.060302325,0.008046512,0.010953489,41.92851163,45,58654,0.32100001,0,43
42,42055,42.952499,0.90465003,0.066574998,0.009175,0.041225001,53.88365,45,66482,0.40400001,1,76
45,45091,36.810528,0.71218419,0.2503421,0.017947368,0.055500001,64.19813158,45,133533,0.23,1,81
48,48329,32.247501,0.69337499,0.2454,0.0263,0.50435001,64.1424,45,80328,0.123,0,123
54,54039,45.377777,0.82546669,0.12575555,0.011733334,0.014377778,33.85195556,45,49508,0.252,1,145
13,13057,36.988888,0.86238891,0.08663889,0.023444444,0.11580555,75.66908333,46,131687,0.171,1,15
18,18081,41.415001,0.94284999,0.013525,0.026525,0.0255,62.93535,46,86142,0.139,0,27
24,24043,40.654545,0.86809093,0.081454545,0.020727273,0.059477273,54.87745455,46,84569,0.29499999,0,21
26,26093,43.151283,0.94333333,0.016307693,0.011230769,0.022564102,62.25294872,46,58530,0.36899999,0,93
37,37071,40.224392,0.72436583,0.22641464,0.012536585,0.094658539,47.84917073,46,41254,0.19599999,1,153
48,48209,36.331429,0.90828574,0.049914286,0.017142856,0.31565714,66.79922857,46,85586,0.317,0,61
4,4025,47.956757,0.95605403,0.007027027,0.013216216,0.14213513,48.25513514,47,85657,0.33199999,1,140
13,13139,32.6675,0.70525002,0.23275,0.029625,0.34612501,48.080625,47,88868,0.206,0,109
17,17179,40.621738,0.97645652,0.00726087,0.008565217,0.017521739,63.31806522,47,73411,0.204,1,182
28,28089,40.296551,0.70458621,0.23475862,0.049931034,0.025448276,90.52637931,47,53995,0.28,1,166
41,41017,38.167442,0.94986045,0.002465116,0.010674419,0.17023256,44.59969767,47,91082,0.27599999,1,19
48,48245,36.609093,0.50134093,0.42190909,0.065977275,0.21243182,53.60588636,47,78734,0.083999999,0,68
12,12085,47.694595,0.88502705,0.075756758,0.020837838,0.15094595,53.90597297,48,75766,0.085000001,1,12
28,28081,32.96154,0.6183846,0.33784616,0.005025641,0.024538461,48.29679487,48,52752,0.454,1,71
39,39169,37.204762,0.94364285,0.022738095,0.013642858,0.034666665,55.84516667,48,63169,0.50999999,0,76
42,42013,44.272728,0.96963638,0.009727272,0.009204545,0.022340909,44.51838636,48,48661,0.234,1,26
47,47125,32.685715,0.68657142,0.25247619,0.014666666,0.088785715,43.95311905,48,81386,0.197,1,186
55,55087,36.779999,0.86659998,0.028399998,0.078133337,0.038044445,59.75046667,48,67869,0.24699999,0,72
55,55101,42.730232,0.87344187,0.097511627,0.008906976,0.077953488,63.28834884,48,59901,0.123,0,83
5,5031,46.137211,0.84976745,0.099255815,0.012488373,0.058488373,42.36765116,49,71724,0.322,1,76
19,19193,37.997726,0.85654545,0.068727277,0.021340908,0.14027272,55.15256818,49,47694,0.175,1,148
24,24013,42.030231,0.91130233,0.039023254,0.02344186,0.043790698,84.45113953,49,72002,0.39500001,1,70
27,27145,38.04348,0.86658698,0.077652171,0.02371739,0.050173912,50.8593913,49,83064,0.36899999,0,106
33,33013,42.66087,0.92686957,0.016152173,0.039956521,0.024782609,65.2255,49,69904,0.546,0,76
34,34001,41.666668,0.74493748,0.12470833,0.107,0.173125,66.67622917,49,82855,0.127,1,134
36,36111,45.173912,0.8671087,0.063282609,0.022326088,0.12043478,53.54417391,49,63823,0.46000001,1,40
39,39089,41.483723,0.91493022,0.041488372,0.009604652,0.020046512,58.47048837,49,71423,0.35499999,1,46
49,49011,31.229546,0.91193181,0.019590909,0.026795454,0.12525,65.43363636,49,97648,0.009,1,100
53,53077,34.327274,0.84931821,0.024272727,0.017795455,0.5090909,46.12420455,49,82119,0.235,0,11
18,18127,36.892857,0.91528571,0.047619049,0.016142858,0.091380954,58.75814286,50,94444,0.208,1,129
22,22073,41.338634,0.61474997,0.35202274,0.023909092,0.033522729,48.57038636,50,49318,0.242,0,9
27,27109,42.302326,0.83560467,0.065674417,0.066209301,0.06562791,62.5844186,50,66175,0.16599999,0,41
37,37063,33.338097,0.48421428,0.37650001,0.064833336,0.11626191,52.16388095,50,121495,0.056000002,1,134
37,37097,38.523811,0.81164289,0.13790476,0.031642858,0.065071426,62.9137619,50,70599,0.37900001,0,64
42,42081,39.565117,0.91083723,0.057162791,0.008023256,0.028883722,45.82965116,50,38034,0.36300001,0,19
45,45007,41.25238,0.72807145,0.23985714,0.006690476,0.047261905,46.371,50,72439,0.37900001,0,99
1,1125,32.61628,0.65462792,0.31767443,0.018953489,0.041162793,40.73848837,51,93858,0.255,0,8
12,12005,43.606819,0.81993181,0.12959091,0.017750001,0.055431817,48.35009091,51,80062,0.12,1,17
18,18157,35.859093,0.83424997,0.068386361,0.064931817,0.10702273,48.28947727,51,83222,0.145,1,39
18,18163,40.383331,0.87840474,0.081690475,0.011404762,0.019428572,45.31478571,51,52133,0.092,0,126
20,20045,31.690001,0.83904999,0.047350001,0.0482,0.065375,60.921475,51,93930,0.11,1,67
22,22079,39.697777,0.66437775,0.28777778,0.019955555,0.048333336,44.67188889,51,64649,0.39500001,1,112
29,29097,36.587234,0.90934044,0.029851064,0.011148936,0.11117021,45.85110638,51,70269,0.237,1,65
39,39025,39.931816,0.95072728,0.018750001,0.00775,0.027136365,61.93168182,51,74440,0.227,0,142
39,39155,45.751221,0.91448784,0.06119512,0.002512195,0.018365854,48.41882927,51,53382,0.273,0,78
5,5051,49.697296,0.84313512,0.12772973,0.005567568,0.049891893,38.68140541,52,48597,0.36899999,0,14
12,12097,42.241463,0.71775609,0.17658536,0.047780488,0.43095124,47.5554878,52,219136,0.078000002,1,173
12,12111,46.193333,0.7008667,0.26244444,0.019511111,0.1838,41.33328889,52,159669,0.034000002,1,13
18,18039,37.495918,0.8527959,0.10377551,0.009367347,0.12061224,50.06163265,52,76776,0.206,1,61
21,21117,40.448002,0.93022001,0.040339999,0.00904,0.038600001,61.32524,52,73706,0.07,0,68
26,26121,40.041668,0.82244444,0.13258334,0.012361111,0.045472223,47.73366667,52,57013,0.233,1,94
33,33009,38.979591,0.92665309,0.010408163,0.040612247,0.021673469,67.33408163,52,67614,0.68699998,1,168
9,9007,45.676086,0.88963044,0.052347828,0.040521737,0.099608697,71.38086957,53,63923,0.245,0,98
17,17113,35.368626,0.80378431,0.06660784,0.10886274,0.03882353,58.7397451,53,88593,0.16500001,1,68
27,27003,39.232693,0.84838462,0.065019235,0.048788462,0.051653847,76.39580769,53,89253,0.13500001,0,68
42,42027,37.5,0.83353335,0.041577779,0.11142223,0.020044444,49.89055556,53,78548,0.322,0,67
50,50007,41.1675,0.90485001,0.037675001,0.0273,0.029850001,62.2993,53,68772,0.25999999,0,151
55,55073,40.093616,0.90644681,0.005361702,0.065468088,0.046127662,51.35810638,53,62150,0.43000001,1,53
6,6107,33.795918,0.74279594,0.048918366,0.052183673,0.57840818,37.68632653,54,77956,0.155,1,11
26,26021,44.854347,0.81328261,0.11232609,0.034608696,0.048913043,50.40447826,54,55903,0.329,1,162
36,36065,44.922222,0.86417776,0.056866668,0.005644444,0.04297778,47.87037778,54,61358,0.33000001,1,66
47,47165,39.864998,0.84595001,0.092874996,0.025599999,0.057275001,56.664775,54,72895,0.27900001,0,108
53,53073,34.323257,0.84604651,0.016930234,0.071302325,0.091930233,45.39811628,54,101767,0.259,0,116
6,6095,39.337776,0.60257781,0.12606667,0.17444444,0.27351111,67.27066667,55,67355,0.037,0,40
12,12015,61.525532,0.93453193,0.037531916,0.00693617,0.061340425,47.2193617,55,74792,0.089000002,1,53
19,19163,42.700001,0.85674512,0.068372548,0.031901963,0.052823529,61.60327451,55,86291,0.13500001,0,149
24,24025,42.943138,0.79349017,0.14647059,0.022647059,0.04982353,82.71501961,55,89848,0.178,1,84
25,25015,41.80851,0.90629786,0.027382979,0.037723403,0.064382978,60.48144681,55,74870,0.27399999,1,150
26,26077,37.806522,0.84754348,0.075891308,0.031065218,0.036652174,53.83706522,55,76666,0.175,1,49
45,45013,49.579544,0.84111363,0.12979546,0.011727273,0.15674999,51.34736364,55,82005,0.19599999,1,189
48,48061,36.612499,0.77943748,0.047145832,0.097562499,0.84687501,40.0506875,55,123340,0.083999999,0,51
37,37051,34.195557,0.49764445,0.40571111,0.027888888,0.095111109,41.72322222,56,70170,0.134,1,87
47,47155,41.445835,0.93060416,0.008562501,0.031687498,0.13672917,37.76120833,56,112142,0.56599998,1,183
48,48479,35.593182,0.58093184,0.052295454,0.085636362,0.93900001,45.97190909,56,104611,0.026000001,1,21
53,53067,38.574417,0.76586044,0.061651163,0.086209305,0.12218604,43.74488372,56,72673,0.20999999,1,168
12,12033,41.950001,0.72704166,0.20295833,0.023250001,0.051583335,47.98395833,57,65104,0.082999997,0,114
12,12109,45.788372,0.91683722,0.042976744,0.024674419,0.059767444,79.41483721,57,188355,0.23800001,0,109
18,18063,39.991489,0.8996383,0.056595746,0.027042553,0.030744681,73.50306383,57,120547,0.178,0,63
21,21227,34.964706,0.83301961,0.086882353,0.050862744,0.040470589,48.95537255,57,103419,0.31200001,0,4
25,25003,47.456249,0.91841668,0.0309375,0.017229168,0.045666669,50.03233333,57,44986,0.31600001,0,56
26,26049,41.960377,0.80435848,0.153,0.006226415,0.034339622,49.65730189,57,72629,0.168,1,148
48,48027,33.604256,0.60180849,0.3054468,0.034553193,0.26538298,54.20970213,57,109332,0.152,0,60
48,48041,31.195833,0.74945831,0.1254375,0.094645835,0.2239375,51.64208333,57,92935,0.121,1,221
1,1117,39.556362,0.80250907,0.1594,0.019527273,0.075254545,71.56543636,58,113523,0.229,0,59
13,13117,40.106251,0.78074998,0.052895833,0.1311875,0.12410416,99.9575625,58,103351,0.098999999,1,124
48,48183,38.907845,0.7104314,0.24360785,0.024960784,0.16678432,50.06705882,58,81808,0.134,1,164
53,53035,41.606819,0.81838638,0.038659092,0.057613637,0.084863633,64.06670455,58,77638,0.167,1,143
23,23031,44.444,0.95554,0.00746,0.016559999,0.017440001,59.28386,59,74833,0.56800002,1,8
41,41029,43.799999,0.91060376,0.009377359,0.014509434,0.14779246,36.82718868,59,85016,0.20100001,1,173
12,12001,36.116982,0.74366039,0.15818869,0.065377362,0.099056602,51.76888679,60,98774,0.212,0,102
17,17099,42.128002,0.94472003,0.02234,0.01098,0.12818,52.8496,60,53401,0.30199999,0,88
28,28047,42.374073,0.7312963,0.2232963,0.024796296,0.063000001,35.02246296,60,76555,0.228,1,79
42,42125,44.840816,0.91489798,0.048346937,0.015571428,0.016204081,66.50995918,60,70082,0.308,1,161
45,45083,38.413559,0.76176274,0.19728813,0.025101695,0.043389831,51.10294915,60,90108,0.27399999,1,9
5,5045,32.349998,0.79465383,0.16398077,0.009923077,0.04946154,47.11719231,61,101281,0.38800001,0,103
29,29047,40.313332,0.87961668,0.057683334,0.024683334,0.056733333,64.15853333,61,99829,0.097999997,1,75
48,48309,37.41346,0.76803845,0.20419231,0.009538462,0.25013462,44.93471154,61,78356,0.234,1,92
1,1101,39.890385,0.43000001,0.51484615,0.035096154,0.024711538,48.72576923,62,73523,0.105,0,9
5,5131,38.926414,0.8243019,0.050415095,0.068188682,0.11667924,45.88841509,62,96828,0.208,1,27
27,27163,41.826317,0.86536843,0.049035087,0.060105264,0.034701753,87.08975439,62,135002,0.145,1,86
28,28121,38.436539,0.77894229,0.18701923,0.023384616,0.038249999,59.66184615,62,106634,0.33899999,0,58
39,39041,40.116665,0.8562963,0.056814816,0.058740739,0.024444444,88.45968519,63,127634,0.193,0,167
39,39099,48.469643,0.86389285,0.10314286,0.013571429,0.028017856,45.94525,63,80934,0.152,0,187
17,17143,38.424072,0.76196295,0.12942593,0.054222222,0.032703705,53.30225926,64,97166,0.146,0,169
37,37129,40.656864,0.86258823,0.10007843,0.018941177,0.042313725,57.47647059,64,98043,0.022,1,185
18,18141,42.020691,0.77422416,0.16486207,0.031413794,0.07308621,45.56177586,66,77763,0.090000004,1,165
27,27137,43.405174,0.90320688,0.016948275,0.016224138,0.010741379,41.71408621,66,54889,0.37099999,0,56
28,28033,37.722221,0.69033331,0.27566665,0.01037037,0.062592596,63.08872222,66,195447,0.204,0,7
